,movieId,title,genres
1033,1345,Carrie (1976),Drama|Fantasy|Horror|Thriller
1034,1346,Cat People (1982),Drama|Fantasy|Horror
1039,1351,Blood and Wine (Blood & Wine) (1996),Crime|Drama|Thriller
1041,1353,"Mirror Has Two Faces, The (1996)",Comedy|Drama|Romance
1042,1354,Breaking the Waves (1996),Drama|Mystery
1045,1357,Shine (1996),Drama|Romance
1046,1358,Sling Blade (1996),Drama
1049,1363,"Preacher's Wife, The (1996)",Drama
1050,1365,Ridicule (1996),Drama
1051,1366,"Crucible, The (1996)",Drama
1065,1382,Marked for Death (1990),Action|Drama
1066,1385,Under Siege (1992),Action|Drama|Thriller
1072,1392,Citizen Ruth (1996),Comedy|Drama
1073,1393,Jerry Maguire (1996),Drama|Romance
1075,1395,Tin Men (1987),Comedy|Drama
1076,1396,Sneakers (1992),Action|Comedy|Crime|Drama|Sci-Fi
1077,1397,Bastard Out of Carolina (1996),Drama
1079,1399,Marvin's Room (1996),Drama
1080,1401,Ghosts of Mississippi (1996),Drama
1082,1406,La Cérémonie (1995),Crime|Drama|Mystery|Thriller
1085,1409,Michael (1996),Comedy|Drama|Fantasy|Romance
1086,1411,Hamlet (1996),Crime|Drama|Romance
1087,1412,Some Mother's Son (1996),Drama
1088,1413,"Whole Wide World, The (1996)",Drama
1090,1415,"Thieves (Voleurs, Les) (1996)",Crime|Drama|Romance
1091,1416,Evita (1996),Drama|Musical
1092,1417,"Portrait of a Lady, The (1996)",Drama
1093,1419,Walkabout (1971),Adventure|Drama
1094,1422,Murder at 1600 (1997),Crime|Drama|Mystery|Thriller
1095,1423,Hearts and Minds (1996),Drama
1099,1428,Angel Baby (1995),Drama
1103,1432,Metro (1997),Action|Comedy|Crime|Drama|Thriller
1104,1437,"Cement Garden, The (1993)",Drama
1109,1442,Prefontaine (1997),Drama
1111,1446,Kolya (Kolja) (1996),Comedy|Drama
1115,1454,SubUrbia (1997),Comedy|Drama
1117,1457,Fools Rush In (1997),Comedy|Drama|Romance
1118,1458,Touch (1997),Drama|Fantasy|Romance
1122,1464,Lost Highway (1997),Crime|Drama|Fantasy|Film-Noir|Mystery|Romance
1123,1465,Rosewood (1997),Action|Drama
1124,1466,Donnie Brasco (1997),Crime|Drama
1126,1473,Best Men (1997),Action|Comedy|Crime|Drama
1129,1476,Private Parts (1997),Comedy|Drama
1132,1480,Smilla's Sense of Snow (1997),Drama|Thriller
1133,1483,Crash (1996),Drama|Thriller
1134,1484,"Daytrippers, The (1996)",Comedy|Drama|Mystery|Romance
1136,1487,Selena (1997),Drama|Musical
1137,1488,"Devil's Own, The (1997)",Action|Drama|Thriller
1142,1496,Anna Karenina (1997),Drama|Romance
1144,1498,Inventing the Abbotts (1997),Drama|Romance
1147,1502,Kissed (1996),Drama|Romance
1149,1507,Paradise Road (1997),Drama|War
1152,1515,Volcano (1997),Action|Drama|Thriller
1156,1519,Broken English (1996),Drama
1159,1529,Nowhere (1997),Comedy|Drama
1160,1533,"Promise, The (La promesse) (1996)",Drama
1161,1537,Shall We Dance? (Shall We Dansu?) (1996),Comedy|Drama|Romance
1163,1542,Brassed Off (1996),Comedy|Drama|Romance
1165,1545,Ponette (1996),Drama
1167,1547,Shiloh (1997),Children|Drama
1168,1549,Rough Magic (1995),Drama|Romance
1170,1551,Buddy (1997),Adventure|Children|Drama
1172,1554,"Pillow Book, The (1996)",Drama|Romance
1175,1564,For Roseanna (Roseanna's Grave) (1997),Comedy|Drama|Romance
1180,1572,"Contempt (Mépris, Le) (1963)",Drama
1181,1573,Face/Off (1997),Action|Crime|Drama|Thriller
1187,1584,Contact (1997),Drama|Sci-Fi
1189,1586,G.I. Jane (1997),Action|Drama
1192,1589,Cop Land (1997),Action|Crime|Drama|Thriller
1197,1594,In the Company of Men (1997),Comedy|Drama
1198,1596,Career Girls (1997),Drama
1199,1597,Conspiracy Theory (1997),Drama|Mystery|Romance|Thriller
1200,1598,Desperate Measures (1998),Crime|Drama|Thriller
1202,1600,She's So Lovely (1997),Drama|Romance
1203,1601,Hoodlum (1997),Crime|Drama|Film-Noir
1210,1609,187 (One Eight Seven) (1997),Drama|Thriller
1212,1611,My Own Private Idaho (1991),Drama|Romance
1214,1613,Star Maps (1997),Drama
1216,1615,"Edge, The (1997)",Adventure|Drama
1219,1619,Seven Years in Tibet (1997),Adventure|Drama|War
1220,1620,Kiss the Girls (1997),Crime|Drama|Mystery|Thriller
1221,1621,Soul Food (1997),Drama
1223,1624,"Thousand Acres, A (1997)",Drama
1224,1625,"Game, The (1997)",Drama|Mystery|Thriller
1225,1626,Fire Down Below (1997),Action|Drama|Thriller
1226,1627,U Turn (1997),Crime|Drama|Mystery
1229,1633,Ulee's Gold (1997),Drama
1230,1635,"Ice Storm, The (1997)",Drama
1231,1639,Chasing Amy (1997),Comedy|Drama|Romance
1232,1641,"Full Monty, The (1997)",Comedy|Drama
1233,1642,Indian Summer (a.k.a. Alive & Kicking) (1996),Comedy|Drama
1234,1643,"Mrs. Brown (a.k.a. Her Majesty, Mrs. Brown) (1997)",Drama|Romance
1236,1645,The Devil's Advocate (1997),Drama|Mystery|Thriller
1238,1647,Playing God (1997),Crime|Drama|Thriller
1239,1648,"House of Yes, The (1997)",Comedy|Drama
1241,1650,Washington Square (1997),Drama
1243,1653,Gattaca (1997),Drama|Sci-Fi|Thriller
1244,1654,FairyTale: A True Story (1997),Children|Drama|Fantasy
1245,1655,Phantoms (1998),Drama|Horror|Thriller
1246,1656,Swept from the Sea (1997),Drama|Romance
1248,1659,Hurricane Streets (1997),Drama
1249,1660,Eve's Bayou (1997),Drama
1254,1667,Mad City (1997),Action|Drama
1255,1670,Welcome to Sarajevo (1997),Drama|War
1256,1671,Deceiver (1997),Crime|Drama|Thriller
1257,1672,"Rainmaker, The (1997)",Drama
1258,1673,Boogie Nights (1997),Drama
1259,1674,Witness (1985),Drama|Romance|Thriller
1262,1677,Critical Care (1997),Comedy|Drama
1263,1678,"Joy Luck Club, The (1993)",Drama|Romance
1265,1680,Sliding Doors (1998),Drama|Romance
1267,1682,"Truman Show, The (1998)",Comedy|Drama|Sci-Fi
1268,1683,"Wings of the Dove, The (1997)",Drama|Romance
1269,1684,Mrs. Dalloway (1997),Drama|Romance
1270,1685,"I Love You, I Love You Not (1996)",Drama|Romance
1273,1688,Anastasia (1997),Adventure|Animation|Children|Drama|Musical
1276,1693,Amistad (1997),Drama|Mystery
1277,1694,"Apostle, The (1997)",Drama
1278,1695,Artemisia (1997),Drama
1279,1696,Bent (1997),Drama|War
1280,1699,"Butcher Boy, The (1997)",Comedy|Drama
1281,1701,Deconstructing Harry (1997),Comedy|Drama
1284,1704,Good Will Hunting (1997),Drama|Romance
1286,1711,Midnight in the Garden of Good and Evil (1997),Crime|Drama|Mystery
1290,1719,"Sweet Hereafter, The (1997)",Drama
1291,1721,Titanic (1997),Drama|Romance
1293,1726,"Postman, The (1997)",Action|Adventure|Drama|Sci-Fi
1294,1727,"Horse Whisperer, The (1998)",Drama|Romance
1295,1729,Jackie Brown (1997),Crime|Drama|Thriller
1296,1730,Kundun (1997),Drama
1299,1733,Afterglow (1997),Drama|Romance
1300,1734,My Life in Pink (Ma vie en rose) (1997),Comedy|Drama
1301,1735,Great Expectations (1998),Drama|Romance
1308,1754,Fallen (1998),Crime|Drama|Fantasy|Thriller
1310,1757,Fallen Angels (Duo luo tian shi) (1995),Drama|Romance
1311,1759,"Four Days in September (O Que É Isso, Companheiro?) (1997)",Drama
1314,1767,Music From Another Room (1998),Drama|Romance
1321,1783,Palmetto (1998),Crime|Drama|Mystery|Romance|Thriller
1322,1784,As Good as It Gets (1997),Comedy|Drama|Romance
1324,1791,Twilight (1998),Crime|Drama|Thriller
1327,1794,Love and Death on Long Island (1997),Comedy|Drama
1330,1799,Suicide Kings (1997),Comedy|Crime|Drama|Mystery|Thriller
1331,1801,"Man in the Iron Mask, The (1998)",Action|Adventure|Drama
1332,1804,"Newton Boys, The (1998)",Crime|Drama
1333,1805,Wild Things (1998),Crime|Drama|Mystery|Thriller
1335,1807,"Cool, Dry Place, A (1998)",Drama
1336,1809,Fireworks (Hana-bi) (1997),Crime|Drama
1337,1810,Primary Colors (1998),Comedy|Drama
1338,1812,Wide Awake (1998),Children|Comedy|Drama
1339,1816,Two Girls and a Guy (1997),Comedy|Drama
1342,1825,The Players Club (1998),Comedy|Drama
1345,1829,Chinese Box (1997),Drama|Romance
1347,1833,Mercury Rising (1998),Action|Drama|Thriller
1348,1834,"Spanish Prisoner, The (1997)",Crime|Drama|Mystery|Thriller
1349,1835,City of Angels (1998),Drama|Fantasy|Romance
1350,1836,"Last Days of Disco, The (1998)",Comedy|Drama
1353,1840,He Got Game (1998),Drama
1354,1841,"Gingerbread Man, The (1998)",Drama|Thriller
1355,1844,Live Flesh (Carne trémula) (1997),Drama|Romance
1362,1859,Taste of Cherry (Ta'm e guilass) (1997),Drama
1363,1860,Character (Karakter) (1997),Drama
1368,1870,"Dancer, Texas Pop. 81 (1998)",Comedy|Drama
1369,1873,"Misérables, Les (1998)",Crime|Drama|Romance|War
1371,1876,Deep Impact (1998),Drama|Sci-Fi|Thriller
1374,1883,Bulworth (1998),Comedy|Drama|Romance
1375,1884,Fear and Loathing in Las Vegas (1998),Adventure|Comedy|Drama
1376,1885,"Opposite of Sex, The (1998)",Comedy|Drama|Romance
1378,1888,Hope Floats (1998),Comedy|Drama|Romance
1379,1889,Insomnia (1997),Drama|Mystery|Thriller
1382,1893,Beyond Silence (Jenseits der Stille) (1996),Drama
1384,1895,Can't Hardly Wait (1998),Comedy|Drama|Romance
1385,1897,High Art (1998),Drama|Romance
1386,1900,"Children of Heaven, The (Bacheha-Ye Aseman) (1997)",Comedy|Drama
1387,1902,Dream for an Insomniac (1996),Drama|Romance
1388,1904,Henry Fool (1997),Comedy|Drama
1390,1907,Mulan (1998),Adventure|Animation|Children|Comedy|Drama|Musical|Romance
1392,1910,I Went Down (1997),Comedy|Crime|Drama
1394,1912,Out of Sight (1998),Comedy|Crime|Drama|Romance|Thriller
1395,1913,Picnic at Hanging Rock (1975),Drama|Mystery
1396,1914,Smoke Signals (1998),Comedy|Drama
1397,1916,Buffalo '66 (a.k.a. Buffalo 66) (1998),Drama|Romance
1402,1921,Pi (1998),Drama|Sci-Fi|Thriller
1403,1922,Whatever (1998),Drama
1407,1927,All Quiet on the Western Front (1930),Action|Drama|War
1408,1928,Cimarron (1931),Drama|Western
1409,1929,Grand Hotel (1932),Drama|Romance
1410,1931,Mutiny on the Bounty (1935),Adventure|Drama
1411,1932,"Great Ziegfeld, The (1936)",Drama|Musical
1412,1933,"Life of Emile Zola, The (1937)",Drama
1414,1936,Mrs. Miniver (1942),Drama|War
1415,1937,Going My Way (1944),Comedy|Drama|Musical
1416,1938,"Lost Weekend, The (1945)",Drama
1417,1939,"Best Years of Our Lives, The (1946)",Drama|War
1418,1940,Gentleman's Agreement (1947),Drama
1419,1941,Hamlet (1948),Drama
1420,1942,All the King's Men (1949),Drama
1421,1944,From Here to Eternity (1953),Drama|Romance|War
1422,1945,On the Waterfront (1954),Crime|Drama
1423,1946,Marty (1955),Drama|Romance
1424,1947,West Side Story (1961),Drama|Musical|Romance
1426,1949,"Man for All Seasons, A (1966)",Drama
1427,1950,In the Heat of the Night (1967),Drama|Mystery
1428,1951,Oliver! (1968),Drama|Musical
1429,1952,Midnight Cowboy (1969),Drama
1431,1954,Rocky (1976),Drama
1432,1955,Kramer vs. Kramer (1979),Drama
1433,1956,Ordinary People (1980),Drama
1434,1957,Chariots of Fire (1981),Drama
1435,1958,Terms of Endearment (1983),Comedy|Drama
1436,1959,Out of Africa (1985),Drama|Romance
1437,1960,"Last Emperor, The (1987)",Drama
1438,1961,Rain Man (1988),Drama
1439,1962,Driving Miss Daisy (1989),Drama
1441,1964,Klute (1971),Drama|Mystery
1445,1968,"Breakfast Club, The (1985)",Comedy|Drama
1475,2000,Lethal Weapon (1987),Action|Comedy|Crime|Drama
1476,2001,Lethal Weapon 2 (1989),Action|Comedy|Crime|Drama
1477,2002,Lethal Weapon 3 (1992),Action|Comedy|Crime|Drama
1483,2008,"This World, Then the Fireworks (1997)",Crime|Drama|Film-Noir
1484,2009,Soylent Green (1973),Drama|Mystery|Sci-Fi|Thriller
1485,2010,Metropolis (1927),Drama|Sci-Fi
1488,2013,"Poseidon Adventure, The (1972)",Action|Adventure|Drama
1493,2018,Bambi (1942),Animation|Children|Drama
1494,2019,Seven Samurai (Shichinin no samurai) (1954),Action|Adventure|Drama
1495,2020,Dangerous Liaisons (1988),Drama|Romance
1497,2022,"Last Temptation of Christ, The (1988)",Drama
1498,2023,"Godfather: Part III, The (1990)",Crime|Drama|Mystery|Thriller
1499,2024,"Rapture, The (1991)",Drama|Mystery
1500,2025,Lolita (1997),Drama|Romance
1503,2028,Saving Private Ryan (1998),Action|Drama|War
1526,2058,"Negotiator, The (1998)",Action|Crime|Drama|Mystery|Thriller
1530,2065,"Purple Rose of Cairo, The (1985)",Comedy|Drama|Fantasy|Romance
1532,2067,Doctor Zhivago (1965),Drama|Romance|War
1533,2068,Fanny and Alexander (Fanny och Alexander) (1982),Drama|Fantasy|Mystery
1534,2069,"Trip to Bountiful, The (1985)",Drama
1535,2070,Tender Mercies (1983),Drama|Romance|Western
1536,2071,And the Band Played On (1993),Drama
1539,2074,"Night Porter, The (Portiere di notte, Il) (1974)",Crime|Drama|Romance
1540,2075,Mephisto (1981),Drama|War
1541,2076,Blue Velvet (1986),Drama|Mystery|Thriller
1553,2090,"Rescuers, The (1977)",Adventure|Animation|Children|Crime|Drama
1560,2097,Something Wicked This Way Comes (1983),Children|Drama|Fantasy|Mystery|Thriller
1566,2104,Tex (1982),Drama
1568,2106,Swing Kids (1993),Drama|War
1574,2112,Grand Canyon (1991),Crime|Drama
1575,2114,"Outsiders, The (1983)",Drama
1578,2117,1984 (Nineteen Eighty-Four) (1984),Drama|Sci-Fi
1581,2120,Needful Things (1993),Drama|Horror
1584,2123,All Dogs Go to Heaven (1989),Animation|Children|Comedy|Drama|Fantasy
1586,2125,Ever After: A Cinderella Story (1998),Comedy|Drama|Romance
1588,2130,Atlantic City (1980),Crime|Drama|Romance
1589,2131,Autumn Sonata (Höstsonaten) (1978),Drama
1590,2132,Who's Afraid of Virginia Woolf? (1966),Drama
1596,2138,Watership Down (1978),Adventure|Animation|Children|Drama|Fantasy
1597,2139,"Secret of NIMH, The (1982)",Adventure|Animation|Children|Drama
1603,2145,Pretty in Pink (1986),Comedy|Drama|Romance
1604,2146,St. Elmo's Fire (1985),Drama|Romance
1605,2147,"Clan of the Cave Bear, The (1986)",Adventure|Drama|Fantasy
1612,2154,How Stella Got Her Groove Back (1998),Drama|Romance
1613,2155,"Slums of Beverly Hills, The (1998)",Comedy|Drama
1614,2156,"Best Man, The (Testimone dello sposo, Il) (1998)",Comedy|Drama|Romance
1616,2160,Rosemary's Baby (1968),Drama|Horror|Thriller
1620,2164,Surf Nazis Must Die (1987),Action|Comedy|Drama|Horror
1621,2165,Your Friends and Neighbors (1998),Comedy|Drama
1622,2166,Return to Paradise (1998),Crime|Drama|Romance|Thriller
1626,2171,Next Stop Wonderland (1998),Comedy|Drama|Romance
1627,2172,"Strike! (a.k.a. All I Wanna Do, The Hairy Bird) (1998)",Comedy|Drama
1629,2175,Déjà Vu (1997),Drama|Romance
1630,2176,Rope (1948),Crime|Drama|Thriller
1635,2181,Marnie (1964),Drama|Mystery|Romance|Thriller
1636,2182,"Wrong Man, The (1956)",Drama|Film-Noir|Thriller
1637,2183,"Man Who Knew Too Much, The (1956)",Adventure|Drama|Mystery|Thriller
1640,2186,Strangers on a Train (1951),Crime|Drama|Film-Noir|Thriller
1642,2188,54 (1998),Drama
1643,2190,Why Do Fools Fall In Love? (1998),Drama
1645,2194,"Untouchables, The (1987)",Action|Crime|Drama
1648,2201,"Paradine Case, The (1947)",Drama
1649,2202,Lifeboat (1944),Drama|War
1650,2203,Shadow of a Doubt (1943),Crime|Drama|Thriller
1654,2207,Jamaica Inn (1939),Drama
1655,2208,"Lady Vanishes, The (1938)",Drama|Mystery|Thriller
1658,2212,"Man Who Knew Too Much, The (1934)",Drama|Thriller
1659,2226,"Ring, The (1927)",Drama
1660,2227,"Lodger: A Story of the London Fog, The (1927)",Crime|Drama|Thriller
1661,2231,Rounders (1998),Drama
1663,2236,Simon Birch (1998),Drama
1664,2239,Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto) (1975),Comedy|Drama
1665,2240,My Bodyguard (1980),Drama
1667,2243,Broadcast News (1987),Comedy|Drama|Romance
1669,2245,Working Girl (1988),Comedy|Drama|Romance
1671,2248,Say Anything... (1989),Comedy|Drama|Romance
1673,2252,Hero (1992),Comedy|Drama
1679,2260,Wisdom (1986),Crime|Drama
1681,2262,About Last Night... (1986),Comedy|Drama|Romance
1682,2263,"Seventh Sign, The (1988)",Drama|Fantasy|Thriller
1687,2268,"Few Good Men, A (1992)",Crime|Drama|Thriller
1688,2269,Indecent Proposal (1993),Drama|Romance
1689,2271,Permanent Midnight (1998),Drama
1690,2272,One True Thing (1998),Drama
1696,2281,Monument Ave. (1998),Action|Crime|Drama
1697,2282,Pecker (1998),Comedy|Drama
1698,2283,"Sheltering Sky, The (1990)",Drama
1702,2289,"Player, The (1992)",Comedy|Crime|Drama
1703,2290,Stardust Memories (1980),Comedy|Drama
1704,2291,Edward Scissorhands (1990),Drama|Fantasy|Romance
1709,2297,What Dreams May Come (1998),Adventure|Drama|Fantasy|Romance
1714,2303,Nashville (1975),Drama|Musical
1715,2304,Love Is the Devil (1998),Drama
1718,2310,"Mighty, The (1998)",Drama
1720,2312,Children of a Lesser God (1986),Drama
1721,2313,"Elephant Man, The (1980)",Drama
1722,2314,Beloved (1998),Drama
1724,2316,Practical Magic (1998),Drama|Fantasy|Mystery|Romance
1725,2318,Happiness (1998),Comedy|Drama
1726,2320,Apt Pupil (1998),Drama|Thriller
1727,2321,Pleasantville (1998),Comedy|Drama|Fantasy
1730,2324,Life Is Beautiful (La Vita è bella) (1997),Comedy|Drama|Romance|War
1734,2329,American History X (1998),Crime|Drama
1736,2331,Living Out Loud (1998),Comedy|Drama|Romance
1737,2332,Belly (1998),Crime|Drama
1738,2333,Gods and Monsters (1998),Drama
1741,2336,Elizabeth (1998),Drama
1742,2337,Velvet Goldmine (1998),Drama
1746,2342,Hard Core Logo (1996),Comedy|Drama
1747,2344,Runaway Train (1985),Action|Adventure|Drama|Thriller
1749,2347,"Pope of Greenwich Village, The (1984)",Drama
1750,2348,Sid and Nancy (1986),Drama
1753,2351,"Nights of Cabiria (Notti di Cabiria, Le) (1957)",Drama
1754,2352,"Big Chill, The (1983)",Comedy|Drama
1759,2357,Central Station (Central do Brasil) (1998),Drama
1760,2358,Savior (1998),Drama|War
1762,2360,"Celebration, The (Festen) (1998)",Drama
1764,2362,Glen or Glenda (1953),Drama
1765,2363,Godzilla (Gojira) (1954),Drama|Horror|Sci-Fi
1771,2369,Desperately Seeking Susan (1985),Comedy|Drama|Romance
1772,2370,"Emerald Forest, The (1985)",Action|Adventure|Drama
1776,2374,Gung Ho (1986),Comedy|Drama
1786,2384,Babe: Pig in the City (1998),Adventure|Children|Drama
1789,2388,Steam: The Turkish Bath (Hamam) (1997),Drama|Romance
1792,2391,"Simple Plan, A (1998)",Crime|Drama|Thriller
1793,2392,Jack Frost (1998),Children|Comedy|Drama
1794,2393,Star Trek: Insurrection (1998),Action|Drama|Romance|Sci-Fi
1796,2395,Rushmore (1998),Comedy|Drama
1797,2396,Shakespeare in Love (1998),Comedy|Drama|Romance
1798,2398,Miracle on 34th Street (1947),Comedy|Drama
1800,2400,Prancer (1989),Children|Drama|Fantasy
1803,2403,First Blood (Rambo: First Blood) (1982),Action|Adventure|Drama|Thriller
1809,2409,Rocky II (1979),Action|Drama
1810,2410,Rocky III (1982),Action|Drama
1811,2411,Rocky IV (1985),Action|Drama
1812,2412,Rocky V (1990),Action|Drama
1815,2415,Violets Are Blue... (1986),Drama|Romance
1817,2417,Heartburn (1986),Comedy|Drama
1819,2419,Extremities (1986),Drama|Thriller
1820,2420,"Karate Kid, The (1984)",Drama
1821,2421,"Karate Kid, Part II, The (1986)",Action|Adventure|Drama
1822,2422,"Karate Kid, Part III, The (1989)",Action|Adventure|Children|Drama
1826,2427,"Thin Red Line, The (1998)",Action|Drama|War
1828,2429,Mighty Joe Young (1998),Action|Adventure|Drama|Fantasy|Thriller
1829,2430,Mighty Joe Young (1949),Adventure|Children|Drama
1830,2431,Patch Adams (1998),Comedy|Drama
1831,2432,Stepmom (1998),Drama
1832,2433,"Civil Action, A (1998)",Drama
1833,2435,Hurlyburly (1998),Drama
1834,2436,Tea with Mussolini (1999),Comedy|Drama|War
1835,2439,Affliction (1997),Drama
1836,2442,Hilary and Jackie (1998),Drama
1837,2443,Playing by Heart (1998),Drama|Romance
1838,2445,At First Sight (1999),Drama
1840,2447,Varsity Blues (1999),Comedy|Drama
1844,2453,"Boy Who Could Fly, The (1986)",Drama|Fantasy
1846,2455,"Fly, The (1986)",Drama|Horror|Sci-Fi|Thriller
1855,2467,"Name of the Rose, The (Name der Rose, Der) (1986)",Crime|Drama|Mystery|Thriller
1857,2469,Peggy Sue Got Married (1986),Comedy|Drama
1862,2474,"Color of Money, The (1986)",Drama
1867,2481,My Name Is Joe (1998),Drama|Romance
1871,2488,Peeping Tom (1960),Drama|Horror|Thriller
1875,2493,"Harmonists, The (1997)",Drama
1882,2501,October Sky (1999),Drama
1884,2503,"Apple, The (Sib) (1998)",Drama
